full_text,Label
"['wkwkwk', 'halo', 'sean', 'nonton', 'niji', 'id', 'juga', 'kah']",NoBully
"['kemarin', 'malem', 'jg', 'baru', 'nonton', 'emg', 'bagus', 'sih', 'menurut', 'gue']",NoBully
"['plat', 'mobil', 'itu', 'ada', 'hubungannya', 'sama', 'sekolahan', 'ga', 'mind']",NoBully
"['wkwkw', 'pocong', 'gundulnya', 'kocak', 'si']",Bully
"['ðÿðÿðÿ', 'tulangnya', 'twerking']",Bully
"['jujur', 'lebih', 'takut', 'liat', 'film', 'horor', 'indo', 'ketimbang', 'horo', 'luar', 'negeri', 'setan', 'indo', 'ril', 'bgt', 'cuy']",NoBully
"['knp', 'sih', 'klo', 'dukun', 'itu', 'beneran', 'sakti', 'kog', 'gak', 'nyantet', 'gubernur', 'jenderal', 'belanda', 'ajabuat', 'ngusir', 'penjajah']",Bully
"['polusi', 'udara', 'cuma', 'ilusi', 'bagaimana', 'jika', 'polusi', 'otak', 'setan']",NoBully
"['tdnya', 'wa', 'doang', 'error', 'gada', 'notif', 'skrng', 'semua', 'sosmed', 'gua', 'setan', 'lem', 'biru', 'nokia', 'ah']",NoBully
"['soalnya', 'nama', 'km', 'sean', 'tipis', 'tipis', 'sama', 'bahasa', 'inggrisnya', 'laut', 'sea']",Bully
"['kak', 'tulangnya', 'kenapa', 'kak']",Bully
"['ih', 'kak', 'kamu', 'lebih', 'gemessðÿâ', 'nice', 'to', 'meet', 'yoult', 'betah', 'betah', 'ya']",NoBully
"['gitu', 'ya', 'terimakasih', 'infonya']",NoBully
"['harusnya', 'iya', 'sih']",NoBully
"['oh', 'gitu']",NoBully
"['smbw', 'tu', 'mnðÿ']",NoBully
"['smbw', 'lah']",NoBully
"['brgkt', 'kmn']",NoBully
"['sebelum', 'brgkt', 'mari', 'kita', 'liat', 'ini', 'gsih']",NoBully
"['bisa', 'gak', 'sih', 'menggali', 'info', 'dari', 'jaman', 'sebelum', 'hindubuddha', 'dari', 'zaman', 'ora', 'aksara', 'zaman', 'batu', 'dari', 'kjokkenmoddinger', 'lebih', 'seru', 'itu', 'drpd', 'cerita', 'tentang', 'perang', 'antardukun', 'peristiwa', 'pembunuha', 'dl']",NoBully
"['pedes', 'bat', 'setan']",NoBully
"['iwa', 'k', 'cocok', 'bgt', 'jdi', 'antagonis', 'disiniðÿðÿðÿðÿðÿ', 'film', 'nya', 'personally', 'sih', 'acting', 'iwa', 'k', 'ðÿðÿ']",NoBully
"['malem', 'sean', 'ak', 'blom', 'mam', 'h', 'hbu']",NoBully
"['itu', 'masuk', 'minor', 'atau', 'sudah', 'legal']",NoBully
"['ih', 'babi']",NoBully
['hmu'],NoBully
"['makan', 'apa', 'itu']",NoBully
"['kok', 'mie', 'sih']",NoBully
"['semoga', 'pas', 'kita', 'ke', 'solo', 'lagi', 'ini', 'masih', 'tayang', 'ya', 'sayaang', 'âï']",NoBully
"['nasi', 'padangðÿðÿ', 'mam', 'dulu', 'se']",NoBully
"['makan', 'dong']",NoBully
"['mam', 'laah']",NoBully
"['kok', 'belum', 'aku', 'sudah']",NoBully
"['mamam', 'dong']",NoBully
['sudahðÿ'],NoBully
"['makan', 'apa']",NoBully
"['mam', 'dong', 'd']",NoBully
"['sudah', 'met', 'istirahat', 'au']",NoBully
"['udaaah', 'nasi', 'padangðÿ']",NoBully
"['makan', 'dong']",NoBully
"['dak', 'dek', 'dak', 'dekðÿ', 'ðÿ', 'ðÿ', 'ðÿ']",NoBully
"['kakak', 'jangan', 'mau', 'lahir', 'di', 'indo', 'ya']",NoBully
"['closingan', 'jembot']",NoBully
"['met', 'maleeem', 'udah', 'pada', 'makan', 'belum']",NoBully
"['dijalan', 'sidi', 'ya']",NoBully
"['ojo', 'langsung', 'dipangan', 'ben', 'didilati', 'sik', 'sak', 'awak', 'cuk', 'gae', 'ngakak', 'wae', 'ðÿðÿ']",NoBully
"['wkwkwkwk', 'siap', 'soang']",NoBully
"['kan', 'ada', 'soang', 'yg', 'mau', 'bacain']",NoBully
"['iya', 'jg', 'wkwkwk']",NoBully
"['wkwkwk', 'misuh', 'pake', 'hangeul', 'aja', 'kali', 'ya', 'asu', 'kalian', 'jancuuuk', 'anak', 'setan', 'tai', 'babi', 'ðÿðÿðÿ']",NoBully
"['kak', 'mau']",NoBully
"['iya', 'kak', 'ampun', 'kak']",NoBully
"['lah', 'geblek', 'napa', 'di', 'rt', 'ketauan', 'ntar']",NoBully
"['temen', 'u', 'wkwkwk', 'geblek', 'bgt', 'ya', 'allah', 'capek']",NoBully
"['seharusnya', 'memang', 'begitu', 'eh', 'ini', 'kok', 'cuma', 'demi', 'nasbung', 'menyedihkan', 'klo', 'dibilang', 'demi', 'surga', 'jalannya', 'lewat', 'mana', 'mereka', 'juga', 'gak', 'tau', 'kan', 'geblek']",NoBully
"['geblek', 'emang']",NoBully
"['sksksjjsjs', 'geblek']",NoBully
"['geblek', 'lah']",NoBully
"['geblek', 'wkwkw']",NoBully
['geblek'],Bully
"['fix', 'lu', 'yang', 'geblek', 'udah', 'tau', 'sakit', 'masih', 'aja']",NoBully
"['seungcheol', 'anak', 'kedua', 'geblek']",Bully
"['geblek', 'w', 'lupa', 'blom', 'hide', 'w', 'lupa', 'kl', 'lg', 'hub', 'tamu', 'undangan', 'mana', 'alay', 'bgt', 'w', 'bkin', 'story', 'wasaf']",NoBully
['geblek'],Bully
"['lah', 'buset', 'udah', 'keren', 'lu', 'ngomong', 'begitu', 'secakep', 'apa', 'sampe', 'lu', 'bilang', 'harus', 'diubah', 'mukanya', 'geblek']",NoBully
"['iya', 'wkwkwkw', 'geblek']",NoBully
"['wkwkwk', 'geblek']",NoBully
"['wkwkwk', 'geblek']",Bully
"['emon', 'redflag', 'bgt', 'lu', 'njissskasian', 'anya', 'geblekkyuk', 'bisa', 'yuk', 'nya']",Bully
['geblek'],NoBully
"['geblek', 'pari']",Bully
"['awokwokw', 'geblek']",NoBully
"['geblek', 'ngapain', 'luh']",NoBully
['geblek'],Bully
['geblek'],Bully
['geblek'],Bully
['geblek'],NoBully
['geblek'],Bully
"['tiap', 'ke', 'kulon', 'progo', 'pasti', 'dibawain', 'geblek', 'baliknya', 'sama', 'embah']",NoBully
"['se', 'kira', 'bt', 'biasa', 'sah', 'kah', 'seng', 'anj', 'bt', 'gila', 'geblek']",NoBully
"['geblek', 'bat', 'se', 'ruangan', 'ama', 'nenek', 'lampir']",Bully
"['ancen', 'geblek', 'wong', 'dot', 'wkwkwk', 'aku', 'tau', 'berdebat', 'karo', 'wong', 'ngene', 'raono', 'gunane', 'akhire', 'wong', 'koyok', 'ngene', 'tak', 'manfaatno', 'nggo', 'engagement', 'impression', 'nek', 'aku']",NoBully
"['elu', 'yang', 'ngasih', 'pertanyaan', 'geblek', 'kalo', 'dad', 'mah', 'morgan', 'tampangnya', 'kek', 'daddy', 'daddy']",NoBully
['geblek'],Bully
"['geblek', 'ni', 'orang', 'kalo', 'dh', 'lucu', 'tuh', 'kebangetan', 'bngt']",NoBully
"['ngakak', 'geblek', 'praktekin', 'gih']",NoBully
"['jason', 'nya', 'hadas', 'besar', 'geblek']",NoBully
['geblek'],Bully
"['wkwkwk', 'geblek']",Bully
"['yeu', 'geblek']",NoBully
"['ada', 'aja', 'si', 'geblek', 'emang', 'kelakuannya']",NoBully
"['geblek', 'kwjakwjskwj']",Bully
"['akun', 'bot', 'koplak', 'vote', 'dah', 'rampung', 'baru', 'up', 'geblek']",Bully
"['si', 'geblek', 'salah', 'nomor', 'kartu', 'emoney', 'buat', 'top', 'up', 'mana', 'gue', 'gatau', 'lagi', 'itu', 'kartu', 'siapa', 'ga', 'bisa', 'minta', 'dibarterin', 'kan', 'kalo', 'ga', 'kenal']",Bully
"['geblek', 'bgt', 'gueelg', 'ngisi', 'gform', 'malah', 'ngetik', 'usn', 'ig', 'untung', 'bisa', 'di', 'edit']",NoBully
"['dwiki', 'geblek']",NoBully
"['stres', 'lu', 'ya', 'dari', 'typingnya', 'cewe', 'lu', 'tuh', 'baik', 'pengertian', 'sm', 'tulus', 'sm', 'lu', 'gitu', 'dasar', 'geblek']",NoBully
"['gak', 'jelas', 'juga', 'ini', 'yg', 'ngontrak', 'gaada', 'ngomong', 'apa', 'kalo', 'listrik', 'mau', 'abis', 'malah', 'dimatiin', 'suaranya', 'geblek', 'juga']",NoBully
['geblek'],NoBully
"['hwasa', 'geblek', 'pdhal', 'konser', 'di', 'kampus', 'loh', 'goblok']",NoBully
"['wkakakkakwkwkw', 'geblek']",NoBully
"['kwkwkwkkw', 'speed', 'geblek']",NoBully
"['geblek', 'di', 'hujat']",Bully
"['geblek', 'wkwkwk']",NoBully
"['beberapa', 'resep', 'sayur', 'asem', 'pakai', 'terasi', 'jika', 'alasannya', 'terasi', 'make', 'sense', 'karena', 'terasi', 'dari', 'udang', 'rebon', 'lah', 'ini', 'dari', 'tamarind', 'atau', 'asam', 'jawa', 'geblek']",NoBully
"['sama', 'gw', 'jg', 'rage', 'quit', 'ajijg', 'geblek', 'muntah']",NoBully
"['geblek', 'ngakak', 'anjir', 'ada', 'aja', 'kelakuan']",NoBully
"['geblek', 'anying']",NoBully
['geblek'],NoBully
"['yg', 'bener', 'aja', 'berli', 'lu', 'kebangun', 'jam', 'segini', 'buat', 'emosi', 'doang', 'audit', 'nanti', 'pagi', 'gelo', 'geblek', 'belajar', 'h']",Bully
['geblek'],Bully
"['geblek', 'wkwkwk']",NoBully
"['si', 'geblek']",NoBully
"['geblek', 'elu', 'sendiri', 'yg', 'nge', 'post', 'keren', 'mang']",NoBully
"['geblek', 'jonghan', 'cakep', 'kyagini', 'bgt', 'buset', 'mksd', 'gw', 'dia', 'emg', 'diluar', 'kendali', 'manusia', 'cakepnya', 'tp', 'ini', 'bro']",NoBully
"['yaallah', 'secakep', 'ini', 'dikasi', 'soju', 'geblek']",NoBully
"['lah', 'geblek', 'ternyata', 'ngga', 'beneran', 'debut', 'aktor', 'dia', 'gue', 'udh', 'bahagia', 'bgt', 'anjeng']",NoBully
"['geblek', 'wkejekeekek']",NoBully
['geblek'],Bully
"['sangyeon', 'gemec', 'gitu', 'apasih', 'jumil', 'apasih', 'gblk', 'geblek', 'the', 'transition', 'tho']",Bully
"['bangsat', 'bs', 'transfer', 'ke', 'pulpen', 'gt', 'ajg', 'wanginya', 'geblek']",NoBully
"['he', 'geblek', 'jijel', 'masuk', 'sm', 'jalur', 'saturday', 'auditions', 'yg', 'terkenal', 'sulit', 'udh', 'terbukti', 'dia', 'berbakat', 'apalagi', 'yg', 'dipertanyakan', 'aespa', 'udh', 'mau', 'thn', 'masih', 'aja', 'kesel', 'bgt']",NoBully
"['suka', 'banget', 'kodean', 'kek', 'anak', 'bocah', 'wkwkw', 'habis', 'gue', 'entar', 'dia', 'juga', 'bikin', 'tp', 'jarang', 'chatan', 'emg', 'geblek']",NoBully
"['geblek', 'jauh', 'jauh', 'dapet', 'orang', 'bantul']",NoBully
['geblek'],NoBully
"['dikasik', 'kerjaaan', 'malah', 'ini', 'geblek', 'emmah']",Bully
"['jan', 'geblek', 'kon', 'iku', 'gatau', 'belajar', 'totok', 'kesalahan']",NoBully
"['eh', 'anjing', 'nanaonan', 'acara', 'teh', 'kek', 'geblek']",NoBully
['geblek'],NoBully
['geblek'],Bully
['geblek'],Bully
"['geblek', 'wkwk']",NoBully
"['anjir', 'sepele', 'mata', 'lu', 'wkwkwk', 'geblek', 'banget', 'ini']",NoBully
"['si', 'geblek', 'anjg', 't']",Bully
"['pahmi', 'niat', 'bantu', 'woi', 'rafly', 'geblek']",NoBully
"['geblek', 'rasido', 'penalty']",NoBully
"['knp', 'ya', 'selalu', 'salah', 'satu', 'huruf', 'emg', 'bagusan', 'google', 'dl', 'drpd', 'nanya', 'hint', 'lain', 'karna', 'udh', 'tau', 'pw', 'nya', 'apa', 'tp', 'salah', 'satu', 'huruf', 'geblek']",NoBully
['geblek'],Bully
['geblek'],NoBully
"['geblek', 'inget', 'banget', 'gua', 'hahah']",NoBully
"['anj', 'geblek']",NoBully
['geblek'],NoBully
"['lah', 'geblek']",NoBully
"['geblek', 'dikit', 'ga', 'ngaruh']",NoBully
"['wong', 'geblek']",Bully
['geblek'],Bully
['geblek'],Bully
['geblek'],NoBully
"['geblek', 'buset', 'lah', 'khodam', 'nya', 'truk']",NoBully
"['lebih', 'heboh', 'penata', 'rambutnya', 'outfitnya', 'bukan', 'elo', 'yg', 'artisnya', 'geblek']",Bully
"['dasare', 'geblek', 'pancen', 'ngono']",NoBully
"['geblek', 'wkwkwkwk']",NoBully
"['wkwkw', 'namanya', 'il', 'it', 'member', 'label', 'pick', 'anying', 'dah', 'suka', 'aja', 'ini', 'mah', 'sapa', 'yg', 'debut', 'geblek']",NoBully
"['saking', 'ngantuknya', 'tidur', 'di', 'lrt', 'sambil', 'baca', 'doa', 'tidur', 'geblek']",NoBully
"['wkwkwkw', 'geblek']",NoBully
"['song', 'of', 'the', 'bandits', 'keknya', 'nih', 'masuk', 'list', 'best', 'drama', 'ku', 'tahun', 'ini', 'deh', 'perfect', 'gila']",NoBully
"['se', 'hace', 'el', 'loco', 'mãrale', 'lo', 'que', 'retwitteaðÿðÿââïðÿ']",NoBully
"['gila', 'bulan', 'ini', 'jam', 'tidur', 'berantakan', 'bnget', 'ðÿ']",NoBully
"['itâs', 'in', 'the', 'morning', 'ramai', 'gila', 'orang', 'korang', 'datang', 'pukul', 'berapa', 'doh']",NoBully
"['i', 'pun', 'mata', 'berat', 'gila', 'tapi', 'tahan', 'ja', 'tapi', 'certain', 'time', 'terlelap', 'jugakkkðÿ', 'nasib', 'baik', 'masa', 'his', 'performance', 'tu', 'terus', 'bukak', 'mata', 'ðÿšðÿš']",NoBully
"['nanon', 'cakep', 'pisan', 'pake', 'biru', 'ini', 'gila', 'gila']",NoBully
"['bestnya', 'weh', 'tgk', 'sungai', 'buloh', 'cantik', 'gila']",NoBully
"['ih', 'seru', 'bgt', 'k', 'eru', 'gila', 'pecah', 'bgt']",NoBully
"['wah', 'gila']",NoBully
"['huaah', 'gila', 'ga', 'nyesel', 'nonton', 'smtown', 'in', 'jakarta', 'kapan', 'lgi', 'konser', 'ngeliatnya', 'rombongan', 'sm', 'family', 'kan', 'happy', 'bgt', 'trus', 'ya', 'emg', 'keknya', 'mayoritas', 'tuh', 'nctzen', 'sama', 'elf', 'diliat', 'dri', 'warna', 'fanlight', 'nyacantik', 'ðÿ', 'tpi', 'tuuuh', 'benerâ', 'karokean', 'brg', 'nyanyi', 'kenceng', 'dri', 'az']",NoBully
"['gila', 'deket', 'banget', 'anjt']",NoBully
"['jk', 'side', 'profile', 'ganteng', 'bgt', 'gilaaðÿðÿ']",NoBully
"['bisa', 'apa', 'bisa', 'gila']",NoBully
"['gila', 'winter', 'attractive', 'banget']",NoBully
"['d', 'is', 'coming', 'woi', 'gila']",NoBully
"['anjir', 'dh', 'lh', 'gwe', 'bisa', 'gila']",NoBully
"['wih', 'gila', 'ini', 'baru', 'muncul']",NoBully
"['gila', 'jaehyun', 'ganteng', 'bgt', 'woi', 'mo', 'teriak', 'aja', 'rasanya', 'hua']",NoBully
"['jajajaja', 'si', 'pero', 'en', 'el', 'pecho', 'lo', 'tengo', 'yo', 'gila', 'jajaja']",NoBully
"['army', 'gila', 'gila', 'teriaknya', 'kenceng', 'banget', 'dan', 'woof', 'woof', 'jugaðÿðÿðÿ']",NoBully
"['beneren', 'smua', 'gila', 'deh', 'klau', 'dia', 'pake', 'natural', 'hairnya', 'bikin', 'jantung', 'repooot', 'ðÿðÿ']",NoBully
"['bakal', 'gila', 'sih', 'aku']",NoBully
"['gila', 'bruno', 'main', 'bagus', 'banget']",NoBully
"['gila', 'sendiri', 'ngebaca', 'bblnya', 'sonuðÿðÿœ']",NoBully
"['aku', 'nonton', 'ini', 'pas', 'ending', 'nangis', 'bareng', 'sama', 'mamak', 'ku', 'gila', 'nyesek', 'banget']",NoBully
"['haha', 'baru', 'stres', 'belum', 'gila']",NoBully
"['bu', 'ketemu', 'aja', 'jangan', 'takut', 'yang', 'penting', 'ada', 'saksi', 'dr', 'sisi', 'ibu', 'mana', 'ada', 'cewe', 'yang', 'berhubungan', 'dengan', 'suami', 'orang', 'yang', 'bener', 'wkwkwkw', 'cewe', 'gila']",NoBully
"['gila', 'racikan', 'matic', 'nya', 'ngeri']",NoBully
"['pemenangnya', 'tetap', 'suju', 'dan', 'tvxq', 'gila', 'pecah', 'banget', 'sih', 'tadi', 'pas', 'mereka', 'tampil']",NoBully
"['gila', 'bruno', 'volley', 'nya', 'kek', 'rvp']",NoBully
"['bruno', 'first', 'timenya', 'gila']",NoBully
"['gila', 'evans']",NoBully
"['gils', 'cakep', 'bruno', 'umpan', 'evans', 'juga', 'gila']",NoBully
"['sumpah', 'sangyeon', 'gila', 'bangeet']",NoBully
"['wah', 'baru', 'tau', 'gila', 'mungkin', 'jes', 'sengaja', 'ngga', 'ambil', 'foto', 'dr', 'angel', 'kaya', 'ppany', 'karena', 'ada', 'billboard', 'chicago', 'ya']",NoBully
"['nah', 'justru', 'bagus', 'soalnya', 'kita', 'juga', 'kebetulan', 'gilaaðÿ']",NoBully
"['masih', 'aja', 'ngeles', 'si', 'monyet', 'lu', 'ga', 'sadar', 'ayat', 'yg', 'gw', 'bawa', 'ya', 'dri', 'awal', 'itu', 'ayatnya', 'lu', 'gila']",NoBully
"['spil', 'respon', 'crush', 'mu', 'nder', 'gila', 'keren', 'bgt', 'lu', 'nder', 'semangat', 'ya']",NoBully
"['org', 'gila', 'biarin', 'aj', 'mau', 'nykitin', 'dri', 'sndri', 'kek', 'mau', 'mati', 'kek', 'ðÿ']",Bully
"['gila', 'gila', 'saking', 'banyaknya', 'yang', 'buang', 'sampah', 'sembarangan']",NoBully
"['gila', 'jaemin', 'badan', 'lo', 'bagus', 'banget', 'ðÿ']",NoBully
"['cakep', 'bngt', 'anjing', 'huah', 'gila']",NoBully
"['gila', 'tahun', 'ini', 'dying', 'fetus', 'putridity', 'cryptopsy', 'sama', 'cannibal', 'corpse', 'pada', 'ngeluarin', 'album']",NoBully
"['takut', 'dikira', 'orang', 'gila', 'jam', 'segini', 'kelilingkeliling', 'komplek', 'kakðÿ']",NoBully
"['sometidasa', 'la', 'gilaaðÿðÿ']",NoBully
"['performance', 'nya', 'yg', 'paling', 'seru', 'itu', 'suju', 'sama', 'tvxq', 'sih', 'gila', 'pecah', 'bgt', 'ðÿðÿðÿðÿ']",NoBully
"['gak', 'sia', 'gue', 'nunggu', 'arthdal', 'selama', 'thn', 'gila', 'sih', 'season', 'seru', 'semua']",NoBully
"['udah', 'gila', 'ini', 'kayanyaðÿ']",NoBully
"['suju', 'keren', 'bgt', 'ashajwk', 'trs', 'tvxq', 'fun', 'bgt', 'anjr', 'crowd', 'nua', 'literally', 'wayv', 'jg', 'nct', 'jg', 'trs', 'raise', 'jg', 'keren', 'banget', 'aespa', 'rv', 'jg', 'kyk', 'mereka', 'smw', 'kren', 'bgt', 'heran', 'dn', 'energi', 'nya', 'pada', 'banyak', 'bgt', 'bjir', 'banyak', 'fireworks', 'gila', 'mau', 'nonton', 'lg', 'pls', 'ðÿðÿ']",NoBully
"['jiwa', 'pink', 'blood', 'gue', 'balik', 'lagi', 'setelah', 'nonton', 'smtownðÿ', 'gila', 'gue', 'sekangen', 'itu', 'bahkan', 'lirik', 'lagu', 'mereka', 'ada', 'beberapa', 'yang', 'masih', 'hapal', 'huhu']",NoBully
"['iya', 'padat', 'gila', 'jadwal', 'dalam', 'seminggu', 'kali', 'main', 'keliatan', 'cris', 'sama', 'kounde', 'kelelahannya', 'ara', 'juga', 'baru', 'nyetel', 'karena', 'cedera']",NoBully
"['gila', 'suer', 'deh', 'bang', 'dan', 'emg', 'harus', 'spent', 'lebih', 'biar', 'dpt', 'paling', 'depan', 'ga', 'boong', 'rame', 'bgt', 'konser', 'mereka', 'tuh']",NoBully
"['gila', 'jijel', 'aura', 'nya', 'di', 'zo', 'kaga', 'maen', 'maen']",NoBully
"['gila', 'tuuh', 'celta', 'make', 'pemeran', 'toy', 'story', 'anjirðÿðÿž']",NoBully
"['gila', 'kerenðÿ']",NoBully
"['gila', 'gila', 'gila', 'gila', 'kok', 'bisa', 'ya', 'ada', 'manusia', 'seindah', 'ini']",NoBully
"['aduh', 'gila', 'gue', 'gila', 'edan', 'ji', 'changmin', 'gabisa', 'geser', 'dikit', 'kh', 'dari', 'tipe', 'aku']",NoBully
"['gila', 'barca']",NoBully
"['gila', 'gila']",NoBully
"['cancelo', 'comeback', 'cuk', 'gila']",NoBully
"['gila', 'barca', 'kambek', 'njir', 'ðÿ']",NoBully
"['gw', 'respect', 'bgt', 'sama', 'org', 'kaya', 'gini', 'gila', 'ya', 'dah', 'oleng', 'gitu', 'tapi', 'maksain', 'buat', 'tampil', 'demi', 'fansnya', 'ðÿ']",NoBully
['gila'],NoBully
"['barca', 'gila']",Bully
"['sama', 'ka', 'aku', 'jga', 'terharu', 'merinding', 'waah', 'gila', 'keren', 'bnget', 'pokoknya', 'ðÿðÿðÿ']",NoBully
"['q', 'gila', 'jajajajajajajaja']",NoBully
"['langsung', 'ka', 'ovt', 'gila', 'urusannya', 'deh', 'nyaman', 'mka', 'cerita', 'disni', 'siapa', 'suruh', 'pergi', 'nda', 'ada', 'mi', 'tempatku', 'cerita', 'setidaknya', 'di', 'twitter', 'bisa', 'lepaskan', 'beban', 'ku', 'sedikit']",NoBully
"['gila', 'keren', 'bgt', 'sih', 'akhir', 'putusan', 'sidangnya', 'wkwkwk', 'siapâ', 'menuju', 'konflik', 'lainnya', 'kah', 'kaaðÿ']",NoBully
"['gempak', 'gila', 'animation', 'diaðÿ']",NoBully
"['as', 'an', 'elf', 'yg', 'super', 'sayang', 'sama', 'tvxq', 'aku', 'pribadi', 'mau', 'ngucapin', 'makasih', 'banyak', 'buat', 'nctzen', 'karena', 'tadi', 'ikut', 'sing', 'along', 'sama', 'fanchant', 'pas', 'mereka', 'perform', 'ðÿ', 'bener', 'tadi', 'tuh', 'dari', 'black', 'suit', 'mamacita', 'sampe', 'sorry', 'semuanya', 'sing', 'along', 'dan', 'pas', 'mirotic', 'fanchant', 'nya', 'gila', 'bgt', 'woy', 'ðÿ']",NoBully
"['wtf', 'gue', 'gila', 'benerâ', 'gila', 'ðÿðÿš']",NoBully
"['gr', 'comel', 'gila']",NoBully
"['duh', 'coba', 'dlu', 'aja', 'eps', 'alurnya', 'tu', 'bagus', 'bgt', 'gila', 'sat', 'set', 'bgt', 'jd', 'gak', 'boseni', 'samsek', 'suka', 'bgt', 'ðÿ']",NoBully
"['gila', 'gila', 'berat', 'bgt', 'ya', 'ekspektasinya', 'wkwk', 'semangat', 'kita']",NoBully
"['gila', 'gue', 'gila']",NoBully
"['banget', 'uda', 'gila', 'gue']",NoBully
"['ataga', 'masalah', 'makan', 'jujurâ', 'an', 'ngerembet', 'kmna', 'mana', 'kompor', 'meledug', 'bgt', 'gila', 'ngeri', 'bgt', 'bukanya', 'di', 'akurin', 'orang', 'pada', 'huru', 'hara', 'wahgila', 'gak', 'respek', 'aing', 'skrng', 'sama', 'ini', 'orang']",NoBully
"['sama', 'lagi', 'tadi', 'beli', 'tahu', 'gejrot', 'ceritanya', 'sambil', 'nunggu', 'pesen', 'ojol', 'setiap', 'yg', 'lewat', 'ngomong', 'gini', 'donghae', 'gila', 'sihhblablabla', 'donghae', 'sih', 'kaget', 'gw', 'liat', 'diablablabla', 'real', 'no', 'fake', 'fake', 'ini', 'mah', 'elfs', 'yg', 'bias', 'nya', 'donghae', 'siapâ', 'makin', 'banyak', 'saingan', 'ðÿ']",NoBully
"['ya', 'allah', 'kim', 'jiwoong', 'malem', 'jangan', 'bikin', 'gua', 'gila']",NoBully
"['btw', 'tadi', 'gue', 'ketemu', 'kating', 'cakep', 'bgt', 'demi', 'allah', 'dia', 'cewe', 'tapi', 'perawakannya', 'kek', 'beda', 'bgt', 'cakep', 'yang', 'gila']",NoBully
"['abis', 'konser', 'gila', 'jam', 'segini', 'masih', 'muacet', 'buangeet']",NoBully
"['como', 'me', 'quema', 'la', 'gilaaðÿ']",NoBully
"['ga', 'kesempetan', 'poto', 'suju', 'karna', 'dah', 'gila', 'duluan']",NoBully
"['yaallah', 'rebahan', 'tadi', 'minum', 'air', 'dingin', 'beh', 'gila', 'enak', 'pake', 'bngt', 'benerâ', 'nikmat', 'mana', 'yg', 'telah', 'engkau', 'dustakanðÿ']",NoBully
"['emg', 'tuh', 'shipper', 'pada', 'gila', 'wkwk', 'org', 'jelas', 'kasus', 'sama', 'mash', 'aja', 'yg', 'bilang', 'beda', 'kasus', 'wkwkwk']",NoBully
"['gila', 'itu', 'panjanh', 'banget']",NoBully
"['ini', 'lama', 'gw', 'bjsa', 'gila', 'ini']",NoBully
"['lari', 'ada', 'cowok', 'gila', 'wkwkwwk', 'ngakak']",NoBully
"['jir', 'puyeng', 'bgt', 'aku', 'gil', 'tadi', 'di', 'jalan', 'sesek', 'bgt', 'terakhir', 'macetan', 'kaya', 'gt', 'di', 'jakarta', 'dulu', 'ga', 'nyangka', 'bakal', 'ngerasain', 'macet', 'parah', 'bgt', 'gini', 'di', 'pwt']",NoBully
"['eh', 'gila', 'jaewo', 'selca', 'di', 'indo', 'dong', 'ðÿðÿœ']",NoBully
"['lu', 'diem', 'aja', 'udh', 'attractive', 'bgt', 'ini', 'malah', 'dikasih', 'lagu', 'lemonade', 'body', 'rol', 'apa', 'ga', 'makin', 'gila', 'semua', 'org', 'yg', 'keluar', 'dr', 'gbk']",NoBully
"['a', 'diwnsiiwis', 'bisa', 'gila', 'liat', 'fancame', 'terus']",NoBully
"['astaga', 'aku', 'nk', 'tidur', 'dh', 'gila', 'ðÿðÿ']",NoBully
"['cantik', 'bgt', 'gila', 'p', 'naksir']",NoBully
"['gila', 'kim', 'junkyu', 'kereen', 'abieez']",NoBully
"['shimkongz', 'ini', 'beneran', 'udah', 'gilaaðÿðÿ']",Bully
"['gila', 'ðÿðÿ', 'deket', 'banget', 'buset']",NoBully
"['gila', 'aespa', 'keren', 'banget', 'anjir', 'gws']",NoBully
"['gue', 'bilang', 'santai', 'aja', 'bukan', 'berarti', 'lu', 'ga', 'harus', 'balikin', 'gila']",NoBully
"['ningning', 'bikin', 'gila', 'cantik', 'bangetðÿðÿ']",NoBully
"['tugasnya', 'tu', 'sangat', 'simpel', 'cukup', 'menjadi', 'gila', 'di', 'atas', 'orang', 'gila']",NoBully
"['gila', 'a', 'selama', 'konser', 'senyum', 'senyum', 'sendiri', 'karna', 'pangling', 'bgt', 'momoâ', 'ðÿðÿ']",NoBully
"['ngentot', 'harusnya', 'aing', 'kumpul', 'keluarga', 'hari', 'ini', 'cape', 'banget', 'gila', 'udah', 'request', 'dari', 'bulan', 'agustus', 'schedule', 'nya', 'malah', 'jumat', 'kemarin', 'libur']",NoBully
"['gila', 'aja', 'tahun', 'ini', 'umur', 'aku', 'ðÿ']",NoBully
"['woy', 'gila', 'ganteng', 'bgt', 'ðÿ']",NoBully
"['ngga', 'lah', 'gila']",NoBully
"['diatas', 'gila', 'kayanya', 'keadaan', 'gue', 'sekarang']",NoBully
"['gila', 'keren', 'banget', 'congrats', 'ya']",NoBully
"['ayam', 'goreng', 'weh', 'comel', 'gilaaðÿðÿ', 'mcm', 'pujuk', 'upin', 'ipinðÿ']",NoBully
"['ah', 'elah', 'org', 'kl', 'udah', 'jatuh', 'cinta', 'emg', 'goblok', 'bgt']",NoBully
"['tanda', 'piknik', 'itu', 'wawasan', 'luas', 'gak', 'goblok', 'kayak', 'kadrun']",NoBully
